Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
01743,="12:37:03.452",0x71A288,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F9 01 00 00 
01744,="12:37:03.452",0x71A28C,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F9 01 00 00 
01745,="12:37:03.482",0x71A336,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
01746,="12:37:03.482",0x71A341,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01747,="12:37:03.482",0x71A423,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01748,="12:37:03.511",0x71A462,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01749,="12:37:03.511",0x71A52A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
01750,="12:37:03.511",0x71A534,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01751,="12:37:03.511",0x71A54D,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 
01752,="12:37:03.511",0x71A551,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 
01753,="12:37:03.511",0x71A555,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 
01754,="12:37:03.542",0x71A55C,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 03 00 00 
01755,="12:37:03.542",0x71A617,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01756,="12:37:03.542",0x71A65E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01757,="12:37:03.571",0x71A71D,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 84 
01758,="12:37:03.571",0x71A728,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01759,="12:37:03.601",0x71A80A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01760,="12:37:03.601",0x71A814,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 
01761,="12:37:03.601",0x71A85B,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01762,="12:37:03.632",0x71A910,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
01763,="12:37:03.632",0x71A91B,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01764,="12:37:03.632",0x71A9FC,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
01765,="12:37:03.632",0x71AA01,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01766,="12:37:03.662",0x71AA59,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01767,="12:37:03.662",0x71AAD9,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 
01768,="12:37:03.662",0x71AB04,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
01769,="12:37:03.662",0x71AB0F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01770,="12:37:03.691",0x71ABF1,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01771,="12:37:03.691",0x71AC56,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01772,="12:37:03.721",0x71ACF7,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
01773,="12:37:03.721",0x71AD02,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01774,="12:37:03.751",0x71AD9E,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 
01775,="12:37:03.751",0x71ADE4,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01776,="12:37:03.751",0x71AE54,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01777,="12:37:03.781",0x71AEEB,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
01778,="12:37:03.781",0x71AEF5,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01779,="12:37:03.781",0x71AFD7,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01780,="12:37:03.812",0x71B051,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01781,="12:37:03.812",0x71B063,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 
01782,="12:37:03.812",0x71B0DE,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 78 78 00 00 
01783,="12:37:03.812",0x71B0E8,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01784,="12:37:03.842",0x71B1CB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01785,="12:37:03.871",0x71B24E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01786,="12:37:03.871",0x71B2D1,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
01787,="12:37:03.871",0x71B2DC,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01788,="12:37:03.871",0x71B328,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 
01789,="12:37:03.901",0x71B3BE,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01790,="12:37:03.901",0x71B44B,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01791,="12:37:03.931",0x71B4C5,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
01792,="12:37:03.931",0x71B4CF,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01793,="12:37:03.931",0x71B5B1,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01794,="12:37:03.961",0x71B649,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01795,="12:37:03.961",0x71B6B8,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
01796,="12:37:03.961",0x71B6C3,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01797,="12:37:03.991",0x71B7A5,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01798,="12:37:04.021",0x71B847,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01799,="12:37:04.021",0x71B8AC,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
01800,="12:37:04.021",0x71B8B6,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01801,="12:37:04.051",0x71B998,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01802,="12:37:04.051",0x71BA43,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01803,="12:37:04.081",0x71BA9F,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
01804,="12:37:04.081",0x71BAAA,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01805,="12:37:04.081",0x71BB77,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 
01806,="12:37:04.081",0x71BB8C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01807,="12:37:04.111",0x71BC41,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01808,="12:37:04.111",0x71BC92,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
01809,="12:37:04.111",0x71BC9D,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01810,="12:37:04.141",0x71BD7F,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01811,="12:37:04.172",0x71BE3E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01812,="12:37:04.172",0x71BE86,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
01813,="12:37:04.172",0x71BE90,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01814,="12:37:04.201",0x71BF71,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
01815,="12:37:04.201",0x71BF76,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01816,="12:37:04.201",0x71C03D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01817,="12:37:04.231",0x71C079,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
01818,="12:37:04.231",0x71C084,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01819,="12:37:04.231",0x71C166,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01820,="12:37:04.261",0x71C239,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01821,="12:37:04.261",0x71C26D,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
01822,="12:37:04.261",0x71C277,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01823,="12:37:04.292",0x71C359,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01824,="12:37:04.292",0x71C3C6,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F8 01 00 00 
01825,="12:37:04.292",0x71C3CA,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F8 01 00 00 
01826,="12:37:04.321",0x71C437,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01827,="12:37:04.321",0x71C460,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 1A 1A 00 00 
01828,="12:37:04.321",0x71C46B,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01829,="12:37:04.321",0x71C474,ch1,Receive,0x03C9,Data,Standard,0x05,x| 00 30 61 1E 64 
01830,="12:37:04.351",0x71C54C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01831,="12:37:04.381",0x71C634,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01832,="12:37:04.381",0x71C653,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
01833,="12:37:04.381",0x71C65E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01834,="12:37:04.381",0x71C68B,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 
01835,="12:37:04.381",0x71C68F,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 03 00 00 
01836,="12:37:04.381",0x71C740,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01837,="12:37:04.412",0x71C832,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01838,="12:37:04.412",0x71C847,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
01839,="12:37:04.412",0x71C851,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01840,="12:37:04.441",0x71C933,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01841,="12:37:04.441",0x71C950,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 
01842,="12:37:04.441",0x71C954,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 07 00 00 
01843,="12:37:04.471",0x71CA2F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01844,="12:37:04.471",0x71CA3A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
01845,="12:37:04.471",0x71CA45,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01846,="12:37:04.501",0x71CB27,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01847,="12:37:04.531",0x71CC15,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 04 00 01 
01848,="12:37:04.531",0x71CC19,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 00 00 00 
01849,="12:37:04.531",0x71CC1C,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 04 00 01 
01850,="12:37:04.531",0x71CC2D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01851,="12:37:04.531",0x71CC37,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
01852,="12:37:04.531",0x71CC42,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01853,="12:37:04.531",0x71CD1A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01854,="12:37:04.562",0x71CE21,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
01855,="12:37:04.562",0x71CE2A,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01856,="12:37:04.562",0x71CE2F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01857,="12:37:04.592",0x71CF0D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01858,="12:37:04.621",0x71D014,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
01859,="12:37:04.621",0x71D01F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01860,="12:37:04.621",0x71D026,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01861,="12:37:04.652",0x71D101,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01862,="12:37:04.652",0x71D19F,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F9 01 00 00 
01863,="12:37:04.652",0x71D1A3,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F9 01 00 00 
01864,="12:37:04.682",0x71D208,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
01865,="12:37:04.682",0x71D212,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01866,="12:37:04.682",0x71D224,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01867,="12:37:04.682",0x71D2F4,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01868,="12:37:04.711",0x71D3FB,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
01869,="12:37:04.711",0x71D406,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01870,="12:37:04.711",0x71D422,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01871,="12:37:04.741",0x71D464,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 
01872,="12:37:04.741",0x71D468,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 
01873,="12:37:04.741",0x71D46C,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 
01874,="12:37:04.741",0x71D473,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 03 00 00 
01875,="12:37:04.741",0x71D4E6,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
01876,="12:37:04.741",0x71D4EB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01877,="12:37:04.771",0x71D5EF,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
01878,="12:37:04.771",0x71D5F9,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01879,="12:37:04.771",0x71D61E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01880,="12:37:04.801",0x71D6DB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01881,="12:37:04.801",0x71D72A,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 
01882,="12:37:04.831",0x71D7E2,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 19 19 00 00 
01883,="12:37:04.831",0x71D7EC,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01884,="12:37:04.831",0x71D81D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01885,="12:37:04.831",0x71D8CE,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01886,="12:37:04.861",0x71D9D5,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
01887,="12:37:04.861",0x71D9E0,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01888,="12:37:04.861",0x71D9EF,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 
01889,="12:37:04.891",0x71DA19,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01890,="12:37:04.891",0x71DAC1,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01891,="12:37:04.921",0x71DBC8,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
01892,="12:37:04.921",0x71DBD3,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01893,="12:37:04.921",0x71DC18,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01894,="12:37:04.952",0x71DCB5,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01895,="12:37:04.952",0x71DCBA,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 
01896,="12:37:04.982",0x71DDBC,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
01897,="12:37:04.982",0x71DDC6,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01898,="12:37:04.982",0x71DE14,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01899,="12:37:04.982",0x71DEA8,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01900,="12:37:05.011",0x71DF7A,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 
01901,="12:37:05.011",0x71DFAF,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
01902,="12:37:05.011",0x71DFBA,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01903,="12:37:05.041",0x71E011,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01904,="12:37:05.041",0x71E09C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01905,="12:37:05.071",0x71E1A3,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 84 
01906,="12:37:05.071",0x71E1AD,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01907,="12:37:05.071",0x71E20F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01908,="12:37:05.101",0x71E23F,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 
01909,="12:37:05.101",0x71E28F,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01910,="12:37:05.131",0x71E396,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
01911,="12:37:05.131",0x71E3A1,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01912,="12:37:05.131",0x71E40C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01913,="12:37:05.131",0x71E482,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01914,="12:37:05.161",0x71E58A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
01915,="12:37:05.161",0x71E594,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01916,="12:37:05.192",0x71E609,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01917,="12:37:05.192",0x71E676,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01918,="12:37:05.222",0x71E77D,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
01919,="12:37:05.222",0x71E788,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01920,="12:37:05.222",0x71E806,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01921,="12:37:05.251",0x71E869,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01922,="12:37:05.282",0x71E970,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
01923,="12:37:05.282",0x71E97B,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01924,="12:37:05.282",0x71EA04,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01925,="12:37:05.282",0x71EA5B,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
01926,="12:37:05.282",0x71EA60,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01927,="12:37:05.311",0x71EA8E,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 
01928,="12:37:05.311",0x71EB64,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 78 78 00 00 
01929,="12:37:05.311",0x71EB6E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01930,="12:37:05.341",0x71EC01,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01931,="12:37:05.341",0x71EC50,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01932,="12:37:05.371",0x71ED57,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
01933,="12:37:05.371",0x71ED62,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01934,="12:37:05.371",0x71ED6B,ch1,Receive,0x03C9,Data,Standard,0x05,x| 00 30 61 1E 64 
01935,="12:37:05.402",0x71EDFF,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01936,="12:37:05.402",0x71EE43,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01937,="12:37:05.431",0x71EF4B,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
01938,="12:37:05.431",0x71EF55,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01939,="12:37:05.431",0x71EFFD,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01940,="12:37:05.431",0x71F037,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01941,="12:37:05.461",0x71F13E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
01942,="12:37:05.461",0x71F148,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01943,="12:37:05.491",0x71F1F9,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01944,="12:37:05.491",0x71F22A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01945,="12:37:05.522",0x71F2DC,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F8 01 00 00 
01946,="12:37:05.522",0x71F2E1,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F8 01 00 00 
01947,="12:37:05.522",0x71F331,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
01948,="12:37:05.522",0x71F33C,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01949,="12:37:05.551",0x71F3F7,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01950,="12:37:05.551",0x71F41D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01951,="12:37:05.581",0x71F524,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
01952,="12:37:05.581",0x71F52F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01953,="12:37:05.581",0x71F5A1,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 
01954,="12:37:05.581",0x71F5A6,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 03 00 00 
01955,="12:37:05.581",0x71F5F5,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01956,="12:37:05.581",0x71F611,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01957,="12:37:05.612",0x71F718,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
01958,="12:37:05.612",0x71F723,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01959,="12:37:05.641",0x71F7F3,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01960,="12:37:05.641",0x71F804,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01961,="12:37:05.641",0x71F867,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 
01962,="12:37:05.641",0x71F86B,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 07 00 00 
01963,="12:37:05.672",0x71F90C,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
01964,="12:37:05.672",0x71F916,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
